customer_id,gender,age,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,churn
100321,Male,21.0,12,One year,Fiber optic,Mailed check,Yes,57.53,756.19,No
100322,Male,29.0,70,One year,DSL,Electronic check,Yes,114.39,7959.18,No
100323,Female,31.0,44,Month-to-month,No,Bank transfer,Yes,99.68,4521.26,No
100324,Female,24.0,56,Month-to-month,Fiber optic,Bank transfer,No,114.49,6312.14,No
100325,Female,45.0,42,Month-to-month,Fiber optic,Electronic check,No,47.68,1936.21,Yes
100326,Male,55.0,16,One year,No,Mailed check,Yes,80.79,1434.16,No
100327,Male,27.0,71,Two year,DSL,Electronic check,No,48.54,3328.85,No
100328,Male,43.0,9,Month-to-month,DSL,Bank transfer,Yes,91.29,852.83,Yes
100329,Male,26.0,59,Two year,DSL,Electronic check,No,80.04,4863.5,No
100330,Female,35.0,16,Month-to-month,DSL,Electronic check,Yes,84.97,1125.59,Yes
100331,Female,30.0,57,One year,No,Electronic check,Yes,54.08,3052.17,Yes
100332,Male,47.0,31,Two year,Fiber optic,Electronic check,Yes,58.0,1883.28,No
100333,Male,30.0,18,One year,Fiber optic,Electronic check,No,67.98,1199.34,No
100334,Female,52.0,18,Month-to-month,Fiber optic,Bank transfer,Yes,91.7,1655.94,No
100335,Male,36.0,24,Month-to-month,No,Bank transfer,Yes,65.94,1599.48,Yes
100336,Female,31.0,65,Month-to-month,DSL,Mailed check,No,78.33,5119.6,No
100337,Female,23.0,56,One year,DSL,Mailed check,Yes,46.4,2525.87,No
100338,Male,42.0,49,Two year,No,Credit card,Yes,71.84,3589.12,No
100339,Male,51.0,46,Month-to-month,Fiber optic,Credit card,Yes,118.88,5491.43,Yes
100340,Female,43.0,31,Month-to-month,DSL,Bank transfer,No,80.31,2386.46,No
100341,Female,68.0,65,Month-to-month,Fiber optic,Bank transfer,No,93.87,6059.64,No
100342,Male,58.0,20,One year,DSL,Bank transfer,Yes,82.07,1514.22,No
100343,Female,35.0,68,One year,Fiber optic,Bank transfer,No,71.2,4860.85,No
100344,Female,35.0,28,Month-to-month,Fiber optic,Electronic check,Yes,124.79,3538.28,Yes
100345,Female,45.0,25,One year,DSL,Mailed check,Yes,80.93,2042.34,No
100346,Male,28.0,35,Month-to-month,Fiber optic,Electronic check,Yes,88.43,3144.53,Yes
100347,Female,54.0,54,One year,Fiber optic,Credit card,Yes,101.17,5475.19,No
100348,Female,44.0,52,Month-to-month,Fiber optic,Bank transfer,Yes,107.52,5659.63,Yes
100349,Male,42.0,56,Month-to-month,Fiber optic,Credit card,Yes,52.86,2948.65,No
100350,Male,48.0,7,One year,Fiber optic,Electronic check,No,85.41,661.03,No
100351,Female,61.0,12,One year,DSL,Mailed check,Yes,127.88,1418.83,Yes
100352,Male,41.0,62,Month-to-month,DSL,Bank transfer,No,113.38,6903.81,No
100353,Male,38.0,71,One year,Fiber optic,Credit card,No,81.34,5782.94,No
100354,Male,59.0,10,Month-to-month,Fiber optic,Credit card,Yes,102.2,1083.6,Yes
100355,Female,52.0,66,Month-to-month,DSL,Electronic check,No,63.83,4187.87,No
100356,Female,35.0,19,Two year,No,Credit card,No,80.84,1593.39,No
100357,Male,39.0,71,Two year,Fiber optic,Credit card,No,72.54,5178.23,No
100358,Female,42.0,72,Month-to-month,DSL,Credit card,Yes,60.12,4144.24,No
100359,Male,44.0,46,Two year,DSL,Bank transfer,Yes,57.2,2840.3,No
100360,Female,21.0,14,One year,Fiber optic,Credit card,No,126.06,1651.56,Yes
100361,Female,19.0,57,Month-to-month,DSL,Electronic check,No,59.99,3334.4,No
100362,Female,27.0,8,Month-to-month,No,Electronic check,Yes,100.54,907.78,Yes
100363,Male,26.0,25,Month-to-month,Fiber optic,Electronic check,Yes,73.21,1832.03,Yes
100364,Female,31.0,46,One year,DSL,Mailed check,Yes,58.35,2615.0,No
100365,Male,47.0,5,Two year,Fiber optic,Credit card,No,93.74,426.44,No
100366,Female,37.0,29,Month-to-month,DSL,Bank transfer,No,39.53,1067.13,No
100367,Male,42.0,58,Month-to-month,Fiber optic,Mailed check,Yes,100.62,5763.93,No
100368,Male,23.0,7,Month-to-month,DSL,Bank transfer,Yes,68.6,551.24,Yes
100369,Male,33.0,27,Month-to-month,No,Mailed check,No,58.23,1527.38,No
100370,Female,47.0,1,One year,Fiber optic,Mailed check,Yes,64.86,20.0,No
100371,Male,47.0,48,Month-to-month,No,Bank transfer,No,121.28,5753.04,No
100372,Female,30.0,6,Month-to-month,DSL,Mailed check,Yes,71.14,412.86,Yes
100373,Male,41.0,21,Month-to-month,Fiber optic,Bank transfer,Yes,82.09,1656.47,Yes
100374,Male,68.0,38,One year,Fiber optic,Credit card,Yes,105.82,3993.44,No
100375,Female,39.0,16,One year,Fiber optic,Mailed check,Yes,62.96,1038.69,Yes
100376,Male,30.0,17,One year,Fiber optic,Mailed check,Yes,112.36,1866.85,Yes
100377,Female,37.0,61,Month-to-month,No,Mailed check,Yes,71.11,4260.34,No
100378,Female,40.0,56,One year,Fiber optic,Credit card,No,49.41,2704.25,No
100379,Male,37.0,6,One year,No,Mailed check,No,58.74,477.73,No
100380,Male,39.0,62,One year,Fiber optic,Credit card,No,56.62,3706.18,No
100381,Male,20.0,34,One year,Fiber optic,Bank transfer,Yes,86.03,2929.17,Yes
100382,Female,26.0,11,Two year,Fiber optic,Electronic check,Yes,64.16,771.0,No
100383,Female,37.0,66,Month-to-month,Fiber optic,Mailed check,Yes,61.41,3968.47,No
100384,Male,37.0,25,Month-to-month,DSL,Electronic check,No,79.31,1929.64,No
100385,Male,32.0,24,Two year,No,Electronic check,Yes,73.1,1794.9,Yes
100386,Male,37.0,11,Month-to-month,Fiber optic,Electronic check,No,114.23,1043.8,Yes
100387,Male,40.0,64,Two year,Fiber optic,Bank transfer,Yes,113.12,7309.22,No
100388,Female,51.0,21,One year,No,Bank transfer,Yes,73.53,1493.32,No
100389,Female,38.0,43,Two year,Fiber optic,Mailed check,Yes,96.49,4052.06,No
100390,Male,,18,One year,DSL,Mailed check,Yes,36.81,697.52,No
100391,Female,32.0,65,Two year,Fiber optic,Mailed check,No,101.4,6720.82,No
100392,Male,46.0,57,One year,Fiber optic,Credit card,Yes,94.27,5345.22,No
100393,Male,44.0,37,Month-to-month,DSL,Credit card,Yes,95.85,3572.74,No
100394,Female,50.0,25,Month-to-month,DSL,Bank transfer,Yes,64.34,1649.33,No
100395,Female,48.0,48,Month-to-month,Fiber optic,Electronic check,No,76.56,3696.48,No
100396,Female,47.0,36,Month-to-month,Fiber optic,Credit card,Yes,76.72,2672.22,Yes
100397,Male,38.0,68,Two year,No,Credit card,No,107.86,7354.6,No
100398,Male,42.0,49,Month-to-month,Fiber optic,Electronic check,Yes,91.07,4479.0,Yes
100399,Male,53.0,2,One year,Fiber optic,Electronic check,No,46.6,20.0,Yes
100400,Male,31.0,60,Month-to-month,DSL,Electronic check,No,88.11,5363.78,No
100401,Female,31.0,14,Month-to-month,No,Bank transfer,Yes,60.42,710.55,Yes
100402,Female,41.0,22,Two year,No,Mailed check,Yes,99.11,2191.96,No
100403,Male,44.0,32,Month-to-month,No,Electronic check,Yes,85.47,2871.64,No
100404,Female,28.0,16,One year,Fiber optic,Electronic check,No,115.01,1818.22,No
100405,Male,38.0,68,Month-to-month,DSL,Mailed check,No,97.97,6567.81,No
100406,Female,38.0,71,Month-to-month,Fiber optic,Bank transfer,Yes,107.43,7677.85,No
100407,Male,18.0,12,Month-to-month,Fiber optic,Mailed check,Yes,112.36,1474.49,No
100408,Male,36.0,24,One year,Fiber optic,Electronic check,No,104.38,2405.35,No
100409,Female,37.0,27,Month-to-month,DSL,Bank transfer,No,54.65,1263.18,No
100410,Male,37.0,49,One year,DSL,Credit card,Yes,43.41,2233.53,No
100411,Male,57.0,44,One year,Fiber optic,Electronic check,No,63.24,2859.44,No
100412,Male,23.0,49,Month-to-month,No,Mailed check,Yes,90.27,4457.87,No
100413,Male,28.0,3,Month-to-month,Fiber optic,Electronic check,Yes,32.0,20.0,Yes
100414,Male,18.0,38,Month-to-month,Fiber optic,Electronic check,No,83.62,3231.35,No
100415,Male,33.0,16,One year,DSL,Credit card,No,65.35,1138.62,No
100416,Female,34.0,17,Month-to-month,Fiber optic,Credit card,Yes,114.6,2142.28,Yes
100417,Female,32.0,56,Month-to-month,Fiber optic,Electronic check,Yes,81.07,4514.59,No
100418,Male,53.0,11,Month-to-month,DSL,Electronic check,Yes,62.79,705.0,No
100419,Male,50.0,3,Month-to-month,Fiber optic,Electronic check,Yes,116.9,156.96,Yes
100420,Female,40.0,36,One year,DSL,Bank transfer,No,69.7,2596.35,Yes
100421,Female,34.0,53,Month-to-month,No,Electronic check,Yes,65.66,3564.96,No
100422,Female,52.0,37,Month-to-month,No,Mailed check,Yes,59.77,2247.84,No
100423,Female,39.0,12,Month-to-month,DSL,Electronic check,No,79.14,1056.57,No
100424,Female,28.0,56,One year,Fiber optic,Bank transfer,Yes,75.71,4169.4,No
100425,Male,18.0,28,One year,Fiber optic,Credit card,Yes,75.8,2102.77,No
100426,Male,33.0,52,Month-to-month,DSL,Electronic check,Yes,108.26,5613.4,Yes
100427,Female,49.0,15,Month-to-month,Fiber optic,Bank transfer,Yes,85.22,1377.23,Yes
100428,Female,69.0,66,One year,Fiber optic,Credit card,Yes,72.79,4905.09,No
100429,Male,40.0,21,Month-to-month,Fiber optic,Electronic check,Yes,59.12,1270.11,Yes
100430,Female,29.0,70,Month-to-month,DSL,Credit card,No,76.96,5411.08,No
100431,Male,24.0,28,Month-to-month,Fiber optic,Bank transfer,No,70.01,2009.86,Yes
100432,Female,46.0,53,Month-to-month,DSL,Mailed check,Yes,62.79,3297.59,Yes
100433,Female,18.0,37,Month-to-month,DSL,Bank transfer,Yes,50.71,1998.82,No
100434,Male,46.0,6,Month-to-month,DSL,Electronic check,Yes,76.92,420.85,No
100435,Male,50.0,8,One year,DSL,Electronic check,Yes,39.42,354.02,No
100436,Male,45.0,30,Month-to-month,DSL,Mailed check,Yes,82.29,2415.04,No
100437,Female,36.0,14,Month-to-month,Fiber optic,Bank transfer,Yes,70.34,1069.97,Yes
100438,Female,46.0,44,Month-to-month,Fiber optic,Credit card,Yes,101.92,4475.52,Yes
100439,Male,41.0,10,Month-to-month,DSL,Mailed check,No,84.13,1027.29,Yes
100440,Male,29.0,43,One year,DSL,Electronic check,Yes,74.6,3196.42,No
100441,Female,63.0,15,One year,No,Electronic check,Yes,93.15,1481.61,Yes
100442,Male,34.0,14,Two year,No,Credit card,No,110.92,1496.14,No
100443,Male,49.0,27,Month-to-month,DSL,Electronic check,No,103.71,2772.52,No
100444,Male,18.0,42,Month-to-month,Fiber optic,Credit card,Yes,51.23,2147.88,No
100445,Female,56.0,29,Month-to-month,DSL,Electronic check,No,56.87,1680.85,No
100446,Female,58.0,26,Two year,No,Electronic check,No,59.93,1490.99,No
100447,Male,39.0,25,Month-to-month,Fiber optic,Electronic check,Yes,99.97,2447.88,Yes
100448,Female,46.0,25,Month-to-month,DSL,Mailed check,Yes,58.94,1481.54,No
100449,Female,46.0,30,One year,Fiber optic,Electronic check,No,69.96,2134.68,No
100450,Male,31.0,61,Month-to-month,Fiber optic,Credit card,Yes,65.65,4001.38,No
100451,Female,46.0,42,Month-to-month,DSL,Mailed check,No,79.47,3321.59,No
100452,Female,28.0,31,Month-to-month,DSL,Electronic check,No,87.87,2604.51,No
100453,Male,31.0,54,One year,Fiber optic,Bank transfer,Yes,53.71,2945.38,No
100454,Male,54.0,38,One year,DSL,Mailed check,Yes,59.14,2323.18,Yes
100455,Female,52.0,69,Month-to-month,DSL,Bank transfer,No,24.62,1785.29,No
100456,Female,30.0,41,One year,Fiber optic,Bank transfer,Yes,32.0,1325.51,No
100457,Male,29.0,16,Month-to-month,Fiber optic,Credit card,Yes,96.12,1483.62,No
100458,Female,31.0,41,Month-to-month,Fiber optic,Mailed check,No,91.89,3738.53,No
100459,Female,49.0,56,Two year,Fiber optic,Electronic check,No,88.31,4959.25,No
100460,Male,26.0,16,One year,Fiber optic,Mailed check,Yes,123.67,1977.03,Yes
100461,Female,44.0,15,Two year,Fiber optic,Mailed check,Yes,42.11,555.58,Yes
100462,Male,49.0,44,One year,Fiber optic,Mailed check,No,32.0,1256.59,No
100463,Female,38.0,64,Month-to-month,DSL,Electronic check,No,43.92,,No
100464,Male,52.0,25,Month-to-month,DSL,Electronic check,Yes,20.0,475.08,No
100465,Male,35.0,37,Month-to-month,DSL,Credit card,Yes,56.67,2124.61,No
100466,Female,36.0,48,Month-to-month,Fiber optic,Credit card,Yes,98.57,4694.49,No
100467,Male,26.0,48,Month-to-month,Fiber optic,Electronic check,Yes,91.41,4365.04,Yes
100468,Female,52.0,11,Month-to-month,Fiber optic,Credit card,Yes,109.69,1216.64,Yes
100469,Male,29.0,29,Month-to-month,Fiber optic,Bank transfer,Yes,93.27,2845.83,No
100470,Female,44.0,72,Two year,No,Electronic check,Yes,61.9,4441.83,Yes
100471,Female,38.0,64,Month-to-month,DSL,Credit card,No,58.85,3627.02,No
100472,Female,25.0,56,Month-to-month,Fiber optic,Credit card,No,94.94,5255.03,No
100473,Male,31.0,2,One year,Fiber optic,Bank transfer,No,45.75,254.22,No
100474,Male,57.0,31,One year,Fiber optic,Bank transfer,Yes,32.0,1121.07,No
100475,Female,42.0,4,Month-to-month,Fiber optic,Electronic check,Yes,93.76,459.6,No
100476,Female,26.0,22,One year,DSL,Mailed check,Yes,77.86,1776.06,No
100477,Female,43.0,63,One year,No,Bank transfer,Yes,111.23,7071.66,No
100478,Male,37.0,28,Two year,Fiber optic,Mailed check,No,101.41,2817.97,No
100479,Female,75.0,13,Month-to-month,No,Electronic check,No,79.73,1114.55,Yes
100480,Male,43.0,52,Month-to-month,Fiber optic,Bank transfer,No,76.2,4043.96,Yes
100481,Male,34.0,55,One year,No,Credit card,Yes,51.72,2920.6,No
100482,Female,57.0,48,Month-to-month,DSL,Credit card,Yes,64.99,3065.64,No
100483,Male,18.0,59,One year,Fiber optic,Electronic check,Yes,107.88,6335.7,No
100484,Female,40.0,51,One year,DSL,Mailed check,Yes,83.59,4205.33,Yes
100485,Male,65.0,46,One year,DSL,Electronic check,Yes,95.36,4476.28,Yes
100486,Male,37.0,65,Two year,DSL,Bank transfer,No,74.67,4880.83,No
100487,Male,18.0,24,One year,Fiber optic,Electronic check,No,61.51,1511.53,Yes
100488,Female,34.0,33,Two year,Fiber optic,Credit card,Yes,113.01,3781.13,No
100489,Female,58.0,41,One year,Fiber optic,Bank transfer,No,110.75,4413.67,No
100490,Female,44.0,49,Month-to-month,DSL,Mailed check,No,76.64,3834.73,No
100491,Female,28.0,35,One year,DSL,Bank transfer,Yes,85.9,2957.82,No
100492,Female,30.0,32,One year,Fiber optic,Electronic check,Yes,96.52,3048.14,No
100493,Female,32.0,12,Two year,Fiber optic,Electronic check,Yes,72.29,792.27,No
100494,Female,44.0,46,Month-to-month,DSL,Electronic check,Yes,65.5,3020.2,No
100495,Male,56.0,9,Month-to-month,Fiber optic,Mailed check,Yes,61.26,545.33,Yes
100496,Male,53.0,35,Two year,DSL,Credit card,No,65.4,2163.8,No
100497,Male,45.0,30,Month-to-month,Fiber optic,Electronic check,Yes,109.77,3132.08,Yes
100498,Male,22.0,56,One year,Fiber optic,Bank transfer,Yes,105.03,5863.45,No
100499,Female,22.0,35,Month-to-month,Fiber optic,Electronic check,No,97.96,3501.86,Yes
100500,Male,46.0,1,Month-to-month,Fiber optic,Electronic check,Yes,107.98,172.55,Yes
100501,Male,22.0,37,Month-to-month,No,Bank transfer,Yes,62.87,2416.25,Yes
100502,Female,36.0,16,Two year,DSL,Credit card,No,42.67,664.92,No
100503,Female,43.0,28,Month-to-month,Fiber optic,Credit card,Yes,80.08,,Yes
100504,Female,24.0,22,One year,No,Bank transfer,No,70.06,1531.32,No
100505,Male,26.0,12,One year,No,Mailed check,Yes,88.89,1139.08,No
100506,Male,38.0,69,One year,Fiber optic,Electronic check,Yes,96.79,6823.64,No
100507,Female,46.0,19,Month-to-month,DSL,Electronic check,No,97.26,1806.51,No
100508,Male,53.0,37,Month-to-month,DSL,Credit card,Yes,21.63,776.39,No
100509,Male,47.0,60,One year,No,Mailed check,Yes,52.05,3125.78,No
100510,Male,40.0,27,Month-to-month,Fiber optic,Electronic check,Yes,81.72,2182.57,Yes
100511,Female,29.0,68,Month-to-month,DSL,Electronic check,Yes,83.98,5658.38,No
100512,Female,25.0,30,Two year,DSL,Electronic check,No,124.36,3719.49,No
100513,Female,32.0,69,Month-to-month,Fiber optic,Bank transfer,Yes,59.57,4039.17,No
100514,Female,44.0,33,Month-to-month,Fiber optic,Mailed check,Yes,66.25,2251.55,Yes
100515,Female,43.0,2,Two year,No,Credit card,No,61.42,255.49,No
100516,Male,18.0,63,Month-to-month,Fiber optic,Mailed check,Yes,65.36,4092.12,No
100517,Female,29.0,63,Month-to-month,Fiber optic,Credit card,Yes,61.79,4042.45,No
100518,Male,55.0,70,Month-to-month,DSL,Electronic check,Yes,73.15,5110.79,No
100519,Male,40.0,9,One year,Fiber optic,Electronic check,No,108.59,914.54,No
100520,Female,21.0,61,Two year,DSL,Electronic check,Yes,74.98,,No
100521,Male,70.0,25,One year,DSL,Electronic check,Yes,50.51,1179.57,No
100522,Male,39.0,61,Two year,DSL,Credit card,Yes,67.09,4148.65,No
100523,Male,44.0,70,Month-to-month,DSL,Credit card,Yes,46.04,3245.65,No
100524,Female,44.0,15,One year,Fiber optic,Electronic check,No,108.58,1592.37,No
100525,Male,34.0,27,Month-to-month,DSL,Mailed check,No,108.78,2891.21,No
100526,Male,30.0,20,Two year,Fiber optic,Mailed check,Yes,44.12,803.85,No
100527,Female,67.0,22,Two year,Fiber optic,Bank transfer,No,89.73,2066.9,No
100528,Male,52.0,43,Month-to-month,DSL,Electronic check,Yes,52.54,2239.17,No
100529,Female,50.0,30,Two year,Fiber optic,Electronic check,Yes,85.57,2595.11,No
100530,Female,46.0,48,One year,No,Electronic check,Yes,69.86,3352.29,Yes
100531,Female,26.0,49,Month-to-month,Fiber optic,Credit card,Yes,50.47,2453.94,No
100532,Male,56.0,15,One year,Fiber optic,Mailed check,Yes,114.22,1742.68,Yes
100533,Male,28.0,4,Two year,No,Bank transfer,Yes,68.21,318.92,No
100534,Male,43.0,54,Month-to-month,No,Credit card,Yes,60.25,3265.97,No
100535,Female,18.0,14,Month-to-month,No,Electronic check,No,74.91,1031.74,Yes
100536,Male,18.0,15,Two year,Fiber optic,Electronic check,Yes,62.24,835.8,No
100537,Male,43.0,44,Month-to-month,Fiber optic,Electronic check,Yes,79.41,3439.72,Yes
100538,Male,28.0,19,Month-to-month,Fiber optic,Bank transfer,Yes,38.07,695.78,Yes
100539,Female,18.0,14,One year,DSL,,Yes,20.0,281.44,No
100540,Male,46.0,23,One year,Fiber optic,Electronic check,Yes,59.75,1217.73,No
100541,Female,67.0,38,Month-to-month,No,Electronic check,Yes,58.69,2285.97,No
100542,Male,57.0,61,Month-to-month,DSL,Bank transfer,Yes,28.07,1741.17,No
100543,Male,36.0,72,Two year,No,Bank transfer,Yes,59.56,4235.94,No
100544,Male,39.0,53,Month-to-month,No,Electronic check,Yes,58.66,3026.51,No
100545,Female,51.0,65,One year,DSL,Bank transfer,Yes,70.46,4518.1,No
100546,Male,54.0,39,Two year,DSL,Electronic check,No,87.35,3287.52,No
100547,Male,35.0,30,Month-to-month,No,Electronic check,Yes,114.8,3413.46,No
100548,Female,39.0,60,Two year,DSL,Electronic check,Yes,82.71,4946.45,No
100549,Female,43.0,22,One year,Fiber optic,Bank transfer,Yes,59.4,1389.46,No
100550,Female,46.0,59,Two year,DSL,Bank transfer,Yes,88.66,5273.63,No
100551,Female,37.0,72,Month-to-month,DSL,Mailed check,Yes,107.02,7817.68,No
100552,Male,37.0,29,Month-to-month,DSL,Electronic check,Yes,43.99,1285.81,No
100553,Female,57.0,46,One year,DSL,Mailed check,Yes,45.38,2005.48,No
100554,Male,55.0,57,Two year,No,Mailed check,No,36.47,2235.45,No
100555,Female,45.0,57,Two year,DSL,Mailed check,Yes,57.89,3271.06,No
100556,Female,61.0,15,Month-to-month,DSL,Mailed check,Yes,81.33,1080.84,No
100557,Female,34.0,70,Month-to-month,Fiber optic,Mailed check,Yes,121.08,8495.43,No
100558,Female,60.0,37,Month-to-month,No,Electronic check,No,94.29,3345.64,No
100559,Female,46.0,4,One year,Fiber optic,Electronic check,No,93.64,366.94,Yes
100560,Female,75.0,9,Two year,Fiber optic,Electronic check,Yes,85.14,723.48,No
100561,Female,23.0,53,One year,DSL,Bank transfer,Yes,81.79,4382.0,No
100562,Male,30.0,31,Month-to-month,No,Mailed check,No,83.26,2666.88,No
100563,Male,44.0,8,Two year,Fiber optic,Bank transfer,Yes,116.58,903.41,Yes
100564,Male,44.0,38,Month-to-month,No,Electronic check,Yes,71.48,2680.59,No
100565,Female,64.0,44,Month-to-month,Fiber optic,Electronic check,Yes,90.54,4051.99,Yes
100566,Male,30.0,6,Month-to-month,No,Electronic check,No,61.79,301.73,No
100567,Male,51.0,26,Month-to-month,Fiber optic,Electronic check,Yes,86.84,2263.64,Yes
100568,Male,54.0,34,One year,Fiber optic,Bank transfer,No,77.59,2686.79,No
100569,Female,48.0,57,One year,Fiber optic,Electronic check,Yes,54.26,3021.67,No
100570,Female,27.0,47,Month-to-month,DSL,Electronic check,Yes,93.83,4382.95,No
100571,Female,57.0,7,Month-to-month,No,Electronic check,Yes,109.21,773.55,No
100572,Male,55.0,45,Month-to-month,Fiber optic,Electronic check,Yes,83.06,3857.47,Yes
100573,Male,47.0,65,One year,No,Credit card,No,80.3,5110.65,No
100574,Male,42.0,4,Month-to-month,Fiber optic,Credit card,Yes,105.54,408.73,Yes
100575,Male,42.0,72,Month-to-month,No,Mailed check,Yes,68.42,5048.08,No
100576,Male,38.0,7,Month-to-month,DSL,Electronic check,No,76.74,624.6,No
100577,Female,47.0,45,One year,No,Mailed check,Yes,66.58,2971.3,No
100578,Female,39.0,26,Month-to-month,DSL,Mailed check,Yes,58.26,1508.34,No
100579,Female,28.0,53,Month-to-month,Fiber optic,Mailed check,Yes,97.04,5184.47,No
100580,Male,25.0,61,Month-to-month,DSL,Electronic check,No,84.81,5216.62,No
100581,Male,29.0,62,Month-to-month,Fiber optic,Electronic check,Yes,107.06,6761.75,Yes
100582,Female,42.0,63,Month-to-month,Fiber optic,Electronic check,Yes,83.92,5388.79,No
100583,Male,39.0,59,Month-to-month,No,Electronic check,Yes,42.0,2353.59,No
100584,Male,42.0,23,One year,No,Mailed check,Yes,99.69,2149.32,No
100585,Male,46.0,34,Month-to-month,Fiber optic,Credit card,Yes,65.64,2182.83,No
100586,Female,31.0,52,Month-to-month,Fiber optic,Electronic check,Yes,65.2,3223.67,No
100587,Female,58.0,13,Two year,Fiber optic,Bank transfer,Yes,70.7,1037.22,No
100588,Male,36.0,42,Month-to-month,Fiber optic,Electronic check,Yes,40.41,1562.59,Yes
100589,Female,33.0,39,Month-to-month,Fiber optic,Electronic check,Yes,78.56,3036.91,No
